"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.98321206720819e-19,2.70867880786134,0.262,0.04,7.62147796939615e-15,"24","Inafm1"
4.53517406382449e-19,2.13141144059204,0.295,0.048,8.67760205372178e-15,"24","Lzts2"
5.02523592530216e-19,1.45374126026587,0.508,0.123,9.61528641947316e-15,"24","4930402H24Rik"
5.32910790088035e-19,2.24958388933752,0.426,0.094,1.01967150575445e-14,"24","Hpse"
5.50990082227391e-19,2.07537605159768,0.393,0.082,1.05426442333389e-14,"24","Crtap"
5.79159020253677e-19,1.44994892855511,0.557,0.145,1.10816286935338e-14,"24","Nckap1"
5.8790758231942e-19,1.28136360572006,0.623,0.172,1.12490236800998e-14,"24","Sbf2"
6.02056063188786e-19,1.65941851984063,0.426,0.091,1.15197407130542e-14,"24","Ctdspl"
7.26977838911021e-19,1.62418421936462,0.59,0.163,1.39099939697235e-14,"24","Dnajc10"
8.8699034104916e-19,1.87531656727886,0.459,0.108,1.69716731856346e-14,"24","Stk3"
9.35191541571551e-19,2.11548168368972,0.328,0.059,1.78939549564301e-14,"24","Nova2"
1.16563798718438e-18,1.19063433659415,0.869,0.336,2.23033172467859e-14,"24","Clic4"
1.1841102116468e-18,1.37319713933482,0.541,0.132,2.26567647896499e-14,"24","Tshz2"
1.20126448399089e-18,1.5122784004465,0.689,0.226,2.29849946366817e-14,"24","Leprot"
1.31959816394262e-18,1.60662983008956,0.508,0.129,2.52491912688782e-14,"24","Afdn"
1.47681877456918e-18,1.43520167337042,0.639,0.188,2.82574504326066e-14,"24","Crip2"
1.51901083585027e-18,1.41866354272161,0.672,0.215,2.9064753333159e-14,"24","Zfhx3"
1.64462016681041e-18,1.16397037048434,0.951,0.39,3.14681622717503e-14,"24","Tgoln1"
1.66973561645498e-18,1.76374968165449,0.525,0.138,3.19487212852496e-14,"24","Daam1"
1.73388736858993e-18,1.79527192912125,0.311,0.053,3.31762009105998e-14,"24","Hoxb5"
1.78826222082019e-18,1.57873257591716,0.459,0.108,3.42166093331736e-14,"24","Dpagt1"
1.81851906931985e-18,1.33809491874458,0.541,0.133,3.4795543872366e-14,"24","Robo4"
1.9041833022969e-18,0.933621719282276,0.852,0.279,3.64346433061488e-14,"24","Clec4g"
1.96700610313751e-18,1.51477047431233,0.721,0.256,3.76366947774331e-14,"24","Glg1"
2.71145996917213e-18,2.12453416828932,0.344,0.065,5.18810750501396e-14,"24","Mical2"
2.87773786931545e-18,1.47027774455044,0.607,0.177,5.50626363914818e-14,"24","Tspan14"
2.94938885860907e-18,1.7600501496595,0.361,0.069,5.64336064206259e-14,"24","Rapgef3"
3.1473513167482e-18,2.43596601419894,0.262,0.04,6.02214200946601e-14,"24","Cav1"
3.29305705573794e-18,1.42338643359846,0.557,0.15,6.30093537044898e-14,"24","Ezh1"
3.30747189034204e-18,1.2449373063477,0.623,0.178,6.32851671498046e-14,"24","Vamp5"
3.43626725744558e-18,1.67889560673415,0.475,0.114,6.57495377039638e-14,"24","Sema6d"
3.46564752457236e-18,2.17122423516667,0.59,0.18,6.63116997351676e-14,"24","Plec"
3.57693312340264e-18,1.42900378860151,0.607,0.179,6.84410383831861e-14,"24","Ccser2"
3.74104169954604e-18,1.40587614737618,0.885,0.386,7.15810918791138e-14,"24","Atp1b3"
3.99685615454816e-18,1.60443283950245,0.639,0.202,7.64758456611245e-14,"24","Ttc3"
4.50886265410345e-18,1.17672119252331,0.852,0.316,8.62725780236155e-14,"24","Sh3bp5"
4.57910952055169e-18,1.33089132232784,0.803,0.293,8.76166815662361e-14,"24","Nucb1"
4.67393108909715e-18,2.18916869547795,0.311,0.056,8.94309974587848e-14,"24","Gm1673"
5.58252547756006e-18,2.25561433313807,0.328,0.062,1.06816042487634e-13,"24","Ptprg"
5.72105068149813e-18,1.3414273428879,0.721,0.235,1.09466583739785e-13,"24","Peak1"
6.11355114444701e-18,1.47432739145915,0.459,0.108,1.16976687597849e-13,"24","Flywch1"
