"cluster","gene","avg_log2FC","p_val_adj"
"Cholangiocyte","Map3k2",0.74801774779253,4.47790505795818e-49
"Cholangiocyte","Prpsap1",0.545241396705786,5.35021747190347e-49
"Cholangiocyte","Dctpp1",0.671711075351559,5.3818865083958e-49
"Cholangiocyte","Selenoh",0.762770426259888,6.09108037031221e-49
"Cholangiocyte","Lyrm2",0.536116874544665,7.92673570297269e-49
"Cholangiocyte","Casd1",0.820798697545302,8.31444488193296e-49
"Cholangiocyte","Epc2",0.620866136987411,9.63016026385941e-49
"Cholangiocyte","Lrrfip2",0.710084198107953,1.27041572667161e-48
"Cholangiocyte","Huwe1",0.620379854905871,1.38094597888753e-48
"Cholangiocyte","Gtf3c6",0.665572398828878,1.42058914729543e-48
"Cholangiocyte","Ngrn",0.680140951269357,1.44405030783573e-48
"Cholangiocyte","Bag6",0.599492905477058,1.46079035953006e-48
"Cholangiocyte","Smim19",0.675843798205589,1.4939189786519e-48
"Cholangiocyte","Ivns1abp",0.513988493505307,3.11686912427799e-48
"Cholangiocyte","Slc7a6os",1.06233813824457,3.19872417313663e-48
"Cholangiocyte","Rab11b",0.66221310535931,3.29474904525463e-48
"Cholangiocyte","Tomm40",0.76579056482001,3.78260705652269e-48
"Cholangiocyte","Tmem65",0.854122491959154,3.80674891004141e-48
"Cholangiocyte","Capg",0.616820197092934,5.02981870786743e-48
"Cholangiocyte","Ppib",0.701418710405016,5.30918016210474e-48
"Cholangiocyte","Rnf38",0.649920112436777,5.47286815397591e-48
"Cholangiocyte","Sec62",0.629945037850355,5.92453994886843e-48
"Cholangiocyte","Exoc6b",0.884932167235179,6.8356482069163e-48
"Cholangiocyte","Rnpc3",0.970265518703349,7.0283570347005e-48
"Cholangiocyte","Hps4",1.19236265851947,8.88633422714783e-48
"Cholangiocyte","Gpatch8",0.617838239791183,8.92156208561702e-48
"Cholangiocyte","Laptm4a",0.592499563292416,1.13417684290192e-47
"Cholangiocyte","St6gal1",0.693829932811889,1.23508176487094e-47
"Cholangiocyte","Chd4",0.713619183529136,1.45838031650905e-47
"Cholangiocyte","LTO1",0.979650929165088,1.4875838056234e-47
"Cholangiocyte","Atl3",0.535903376732564,1.60976587501844e-47
"Cholangiocyte","Tpd52l2",0.681313263894403,2.31899357862168e-47
"Cholangiocyte","Nagk",0.741072917263727,5.04554943255247e-47
"Cholangiocyte","Ptpn11",0.618829525620684,5.96277379109186e-47
"Cholangiocyte","B230219D22Rik",0.533205468920315,6.4073341348796e-47
"Cholangiocyte","Dbi",0.518350846931511,6.41095811160876e-47
"Cholangiocyte","Dock1",0.611101276850806,6.74644833655326e-47
"Cholangiocyte","Qrich1",0.6377959673286,8.55372843770427e-47
"Cholangiocyte","Ncoa5",1.29843789497811,1.07506619029461e-46
"Cholangiocyte","Hdac2",0.535978191856362,1.17787376777765e-46
"Cholangiocyte","Tnrc18",0.748088286907717,1.47548067032982e-46
"Cholangiocyte","Sap130",1.06084404405588,1.52083681233243e-46
"Cholangiocyte","Pex2",0.648472232824119,1.5846296371924e-46
"Cholangiocyte","Itm2c",0.558438819631204,1.7514644326653e-46
"Cholangiocyte","Scaf1",0.882852542133707,1.75361626859871e-46
"Cholangiocyte","Tra2b",0.771729218819733,1.7947891788245e-46
"Cholangiocyte","Fam104a",0.564252858615569,2.26142818712899e-46
"Cholangiocyte","Trim33",0.613214493512767,2.54388795636095e-46
"Cholangiocyte","Fam3a",0.928020111589875,2.77966264175677e-46
"Cholangiocyte","Maml3",1.05263599667848,2.78443429295973e-46
"Cholangiocyte","Slc5a3",1.02025145599406,3.7868903428784e-46
"Cholangiocyte","Irf1",0.805563264038675,3.81079612541684e-46
"Cholangiocyte","Ndst1",0.570290382327617,4.97751924626051e-46
"Cholangiocyte","Htatsf1",0.581458226935534,4.9869934018409e-46
"Cholangiocyte","Pabpn1",0.647569306388972,5.7445093180135e-46
"Cholangiocyte","Rabep1",0.50820075716163,8.64539602486028e-46
"Cholangiocyte","Med28",0.63454348025997,8.70449922549698e-46
"Cholangiocyte","Rnaset2b",0.65468672920213,1.07005043816811e-45
"Cholangiocyte","Smc3",0.599009672740055,1.0816171048459e-45
"Cholangiocyte","Cbx7",0.635602280751984,1.17886530671213e-45
"Cholangiocyte","Srsf10",0.665687687005452,1.25970442808326e-45
"Cholangiocyte","Itgav",0.702751034004563,1.45237274518845e-45
"Cholangiocyte","Qars",0.834603014198043,1.54628951060831e-45
"Cholangiocyte","Ago1",0.78511038271011,1.82296448188559e-45
"Cholangiocyte","Zzz3",0.539438994013184,1.91097402884007e-45
"Cholangiocyte","Senp7",0.702554907598622,1.94390088844485e-45
"Cholangiocyte","Zfp608",0.727237159095261,2.37496307669362e-45
"Cholangiocyte","Fam193a",0.641609825670865,2.41501833777177e-45
"Cholangiocyte","Rest",0.633228151589264,2.66738582765199e-45
"Cholangiocyte","Eef1d",0.606354078621908,2.6833154824664e-45
"Cholangiocyte","Pdlim1",0.52160278722517,2.85904056726692e-45
"Cholangiocyte","Fam120b",0.794059757612481,3.69209876896849e-45
"Cholangiocyte","Tm9sf3",0.641508711869906,3.74840489288772e-45
"Cholangiocyte","Tmem135",0.542217302537422,4.15184562897315e-45
"Cholangiocyte","Klhl12",0.919600805111714,4.17418911530861e-45
"Cholangiocyte","Tle4",0.611357232010044,5.11928181723091e-45
"Cholangiocyte","Ilf3",0.552600688406565,5.18084578447793e-45
"Cholangiocyte","Mcu",0.531032522130934,5.80765760066462e-45
"Cholangiocyte","Mlec",0.663559699162489,6.07532669950426e-45
"Cholangiocyte","Stambp",0.571016160541037,8.55335096891236e-45
"Cholangiocyte","Tm9sf4",0.789683201470764,9.56143779197036e-45
"Cholangiocyte","Trmt112",0.507348036441791,9.57952127751677e-45
"Cholangiocyte","Ice1",0.764890919008435,1.17255967663872e-44
"Cholangiocyte","Gar1",0.957302848409245,1.39194875697852e-44
"Cholangiocyte","2210016F16Rik",0.692866173256763,1.73640448824525e-44
"Cholangiocyte","Pfdn4",0.755415700924155,1.76256662052699e-44
"Cholangiocyte","Stim1",0.628108188445775,1.78885619587101e-44
"Cholangiocyte","Fam168a",0.665756240742169,2.93745302609704e-44
"Cholangiocyte","Elp2",0.736009594766435,3.23005857910588e-44
"Cholangiocyte","Rnf8",0.9514138912674,3.35874213604078e-44
"Cholangiocyte","Cbx4",0.736626273511078,3.7404712155521e-44
"Cholangiocyte","Efcab14",0.6733329344633,4.21305987628814e-44
"Cholangiocyte","Rp9",0.509957459732799,4.83126612162368e-44
"Cholangiocyte","Ubn2",0.619896330313487,6.04560360308507e-44
"Cholangiocyte","Ecd",0.715566382362791,6.21897304887042e-44
"Cholangiocyte","Appl2",0.819331974299672,6.31925266581228e-44
"Cholangiocyte","Flnb",0.500173266149972,6.50037764157216e-44
"Cholangiocyte","Bad",0.810510420603443,6.65965937456903e-44
"Cholangiocyte","Kdm6a",0.652659491107714,6.86216884462919e-44
"Cholangiocyte","Ddx42",0.573123194086566,7.21912966679146e-44
"Cholangiocyte","Polr2e",0.531370551901128,7.26447037427194e-44
"Cholangiocyte","Tmub2",0.954330226338984,7.58291068475336e-44
"Cholangiocyte","Bicral",0.798703477252265,9.77108235861677e-44
"Cholangiocyte","Dync1i2",0.540733929834959,1.04435450401315e-43
"Cholangiocyte","Wdr13",0.862980920571078,1.11533792463245e-43
"Cholangiocyte","Stard3nl",0.843474026553553,1.28262314648655e-43
"Cholangiocyte","Snhg6",1.00111916317295,1.40877324484015e-43
"Cholangiocyte","Mgat4a",0.858910063376133,1.54208275906734e-43
"Cholangiocyte","Unc50",0.594540102990577,2.06887146660977e-43
"Cholangiocyte","Spty2d1",0.586100711006881,3.40612507527837e-43
"Cholangiocyte","Prrc2b",0.51707228837162,3.81463399928012e-43
"Cholangiocyte","Snrnp48",0.552907086218229,4.00769405270473e-43
"Cholangiocyte","Dlgap4",0.731097620138194,4.22053520376789e-43
"Cholangiocyte","Mfn1",0.668927660340998,4.30106487163745e-43
"Cholangiocyte","Zc3h12c",0.583320056957015,5.09574626978686e-43
"Cholangiocyte","Cryzl1",0.891265874277709,5.39723368973515e-43
"Cholangiocyte","Zmym5",0.704398507175314,5.57011880077282e-43
"Cholangiocyte","Dnttip1",0.905986287481678,5.70166675621254e-43
"Cholangiocyte","Ywhae",0.614120052411937,6.94774663852842e-43
"Cholangiocyte","Trappc4",0.624608179535303,7.28655567781113e-43
"Cholangiocyte","Ormdl2",0.527681030800925,8.85586733466054e-43
"Cholangiocyte","Chchd5",0.515177239960054,1.14219214453717e-42
"Cholangiocyte","Smad5",0.605685502066005,1.30946493311659e-42
"Cholangiocyte","Tex264",0.621773219754465,1.51447700574691e-42
"Cholangiocyte","Ercc6l2",0.729915286452118,1.55677123658288e-42
"Cholangiocyte","Mt2",1.64842298055585,1.70452531829064e-42
"Cholangiocyte","Srsf6",0.504717839490558,2.11185986032679e-42
"Cholangiocyte","Kmt2a",0.549844094736845,2.12252868941042e-42
"Cholangiocyte","Smad1",0.538886007656626,2.35160180853262e-42
"Cholangiocyte","Tob2",0.582195022618776,3.14727695433746e-42
"Cholangiocyte","Hdac3",0.671815799283187,3.63480603509451e-42
"Cholangiocyte","Ubap2",0.623540729895766,3.64890347345867e-42
"Cholangiocyte","Prkca",0.56009655918101,3.92129984881891e-42
"Cholangiocyte","Rprd2",0.626608695336326,4.01454211413306e-42
"Cholangiocyte","Uvssa",0.796155959324799,4.45896311151105e-42
"Cholangiocyte","Zcchc8",0.687560940157193,4.88156230132888e-42
"Cholangiocyte","Enpp4",0.705723261840278,6.11410836881842e-42
"Cholangiocyte","Por",0.578381627885611,6.13550201453013e-42
"Cholangiocyte","Slc48a1",0.612650994967091,6.96264876443697e-42
"Cholangiocyte","Dlg1",0.502115800672471,7.68640561427639e-42
"Cholangiocyte","Zmynd8",0.716419376449516,8.1176026745534e-42
"Cholangiocyte","Kdm4c",0.764745374008847,8.35329815368687e-42
"Cholangiocyte","Umad1",0.509491906942796,8.78513432748159e-42
"Cholangiocyte","Mpnd",0.519042398150448,9.4022599751281e-42
"Cholangiocyte","Dvl3",0.89602981628356,9.67092640843081e-42
"Cholangiocyte","Zfp68",0.881017709956671,1.01131479729733e-41
"Cholangiocyte","Bcor",0.682116079985957,1.15945309822622e-41
"Cholangiocyte","Pcgf3",0.850476889863773,1.1598043195647e-41
"Cholangiocyte","Surf1",0.706211380767781,1.18245430889137e-41
"Cholangiocyte","Zbtb18",0.620732278983734,1.46054315671929e-41
"Cholangiocyte","Rab5a",0.571373968249973,2.07271741580116e-41
"Cholangiocyte","Mbtps1",0.558548454951073,2.88704143885326e-41
"Cholangiocyte","Arhgap12",0.609545540585202,3.97250281870002e-41
"Cholangiocyte","Zmym4",0.681626265396461,3.9865408027125e-41
"Cholangiocyte","Ncaph2",0.621455461404948,4.80664516950974e-41
"Cholangiocyte","Mboat7",0.781837731557524,5.34149156972198e-41
"Cholangiocyte","Thap3",0.530717646981759,5.34393445651999e-41
"Cholangiocyte","Rbm26",0.580882858854246,5.5345758166055e-41
"Cholangiocyte","Jmjd1c",0.743622967475046,5.62807144124277e-41
"Cholangiocyte","Tmem230",0.615334770647014,1.01120501555635e-40
"Cholangiocyte","Zc3h4",0.823218583749349,1.1424623474799e-40
"Cholangiocyte","Npat",0.873844784605701,1.3545614609644e-40
"Cholangiocyte","Phykpl",0.8697328608326,1.45228555205213e-40
"Cholangiocyte","Anapc7",1.09389308972185,1.63035782536557e-40
"Cholangiocyte","Kdm5a",0.520767740338107,1.99117699492397e-40
"Cholangiocyte","Lrp5",0.593610739560706,2.05002494317543e-40
"Cholangiocyte","Ttc4",0.824118891129915,2.73313127534468e-40
"Cholangiocyte","Cdk6",0.525176571274424,2.86117473644624e-40
"Cholangiocyte","Smarcad1",0.571219921046317,4.43793170138417e-40
"Cholangiocyte","Ccnl1",0.795957423116393,5.04224604189755e-40
"Cholangiocyte","Kidins220",0.672008814680817,5.59800506743227e-40
"Cholangiocyte","Prrc2a",0.557421823125654,9.10332722068115e-40
"Cholangiocyte","Drg1",0.547338473765457,9.40174385459195e-40
"Cholangiocyte","Gm47283",0.686686250037908,1.03352596407191e-39
"Cholangiocyte","Pafah1b2",0.574828150708885,1.10122782968274e-39
"Cholangiocyte","Phf14",0.595289204259552,1.10796369175825e-39
"Cholangiocyte","Prr12",0.883084207143235,1.54385433553921e-39
"Cholangiocyte","Wsb2",0.603994424781737,1.55474636269793e-39
"Cholangiocyte","Ginm1",0.64741766393171,1.55803994507169e-39
"Cholangiocyte","Get4",0.796712856823134,1.78258926612647e-39
"Cholangiocyte","Emc7",0.517968732923945,1.93714597610862e-39
"Cholangiocyte","Dido1",0.729052445248298,2.25567045750588e-39
"Cholangiocyte","Serinc5",0.731944599199793,2.25680246930143e-39
"Cholangiocyte","Sirt1",0.829504074612847,2.2922764304644e-39
"Cholangiocyte","Bckdk",0.983558850933859,2.30669484867785e-39
"Cholangiocyte","Kif16b",0.784623406297982,2.75202153216688e-39
"Cholangiocyte","Prkab1",0.737813318673494,2.92211950834012e-39
"Cholangiocyte","Pisd",0.835378509708434,3.27476105954629e-39
"Cholangiocyte","Fiz1",0.903827972106376,3.37144669262786e-39
"Cholangiocyte","Pcnx3",1.01161608773501,3.38809169212851e-39
"Cholangiocyte","Eid1",0.62147568767639,3.44785203911518e-39
"Cholangiocyte","Maml2",0.707897948953419,3.55819779389211e-39
"Cholangiocyte","Ankrd27",0.795479637925707,3.77252146132426e-39
"Cholangiocyte","Ext2",0.583383178254944,4.05569774581018e-39
"Cholangiocyte","Pbrm1",0.520109554552018,4.12428214212524e-39
"Cholangiocyte","Dad1",0.530444534354284,4.37508460039081e-39
"Cholangiocyte","Srcap",0.520935266270212,4.64532192954523e-39
"Cholangiocyte","Mri1",0.829937758532235,4.82987338882468e-39
"Cholangiocyte","2310033P09Rik",0.859618422632559,6.40643732594195e-39
"Cholangiocyte","Cramp1l",0.684097720137635,8.36211110867428e-39
"Cholangiocyte","Naa35",0.542390379524233,8.44198586231978e-39
"Cholangiocyte","Maf1",0.526859589577029,9.86296533393418e-39
"Cholangiocyte","Csnk1g1",0.794375321386499,1.01852284587466e-38
"Cholangiocyte","Stx8",0.619478894436236,1.13160058619218e-38
"Cholangiocyte","Mysm1",0.714183854105772,1.33740433851913e-38
"Cholangiocyte","Mkln1",0.551797684835761,1.48144797452222e-38
"Cholangiocyte","Gnpat",0.736327102660863,1.61213116742572e-38
"Cholangiocyte","Xpo7",0.545520189473589,1.84919095295059e-38
"Cholangiocyte","Anxa3",0.896187311822141,2.11386845059501e-38
"Cholangiocyte","Mpdu1",0.7804431578471,2.70611071797759e-38
"Cholangiocyte","Rbm6",0.626790240313254,2.7435328343974e-38
"Cholangiocyte","Cnot7",0.540157072495268,2.7619304949009e-38
"Cholangiocyte","Golph3l",0.766048171831187,2.9548079210665e-38
"Cholangiocyte","Pcgf5",0.516361639899002,3.1601780841209e-38
"Cholangiocyte","Erlec1",0.576935866273867,3.97473452147647e-38
"Cholangiocyte","Senp5",0.658844641185111,4.73044232080847e-38
"Cholangiocyte","Rreb1",0.518346562059226,5.13768889490004e-38
"Cholangiocyte","Ankhd1",0.724434541611973,5.2888674182906e-38
"Cholangiocyte","C2cd3",0.889786342192274,5.35473150509189e-38
"Cholangiocyte","Dnm1l",0.573935084264915,5.63918908418826e-38
"Cholangiocyte","Med30",0.696123146545272,5.67750143217734e-38
"Cholangiocyte","Mkrn2",0.626190369780217,6.46714673152271e-38
"Cholangiocyte","Asxl1",0.695689099486711,7.11347152158963e-38
"Cholangiocyte","Zfp639",0.648135383983741,7.52836945947768e-38
"Cholangiocyte","Setdb1",0.620680121084742,8.59469125323363e-38
"Cholangiocyte","Prmt1",0.711380840748414,9.37626354162951e-38
"Cholangiocyte","Hnrnpa0",0.569513542374216,9.464745397329e-38
"Cholangiocyte","Cdkn1a",0.511103930090176,9.8560365110987e-38
"Cholangiocyte","4921524J17Rik",0.516682394390858,1.01964605042963e-37
"Cholangiocyte","Mybbp1a",0.649081056552483,1.06934638075906e-37
"Cholangiocyte","Psmg4",0.715732078024181,1.47034007048264e-37
"Cholangiocyte","Fundc1",0.612588258984245,1.53887144078882e-37
"Cholangiocyte","Phf20",0.786302863925597,1.67355087926489e-37
"Cholangiocyte","Slc50a1",0.510621668157783,2.12927256737642e-37
"Cholangiocyte","Fam149b",0.61264663144574,2.13377550089642e-37
"Cholangiocyte","Fbxl14",0.652822494822586,2.22315938421603e-37
"Cholangiocyte","Gcn1",0.527743204325156,2.35818850912532e-37
"Cholangiocyte","Dusp11",0.58910695253491,2.95525184385521e-37
"Cholangiocyte","Amz2",0.924810182521738,3.45351702950261e-37
"Cholangiocyte","Stk25",0.532796898559819,3.46859042544849e-37
"Cholangiocyte","Ppie",0.685220449208318,4.33858686020229e-37
"Cholangiocyte","Gtf3c1",0.801231884975414,4.47031669833358e-37
"Cholangiocyte","Timm22",0.735783042560204,4.58356729786096e-37
"Cholangiocyte","Mpv17",0.579979541487785,4.86941764812022e-37
"Cholangiocyte","Zfp330",0.591564313736772,5.43239602025193e-37
"Cholangiocyte","Trak1",0.635951406501303,6.4538538237443e-37
"Cholangiocyte","Sppl3",0.509574702865879,7.04289823409355e-37
"Cholangiocyte","Foxj3",0.560632987675896,8.31964543523692e-37
"Cholangiocyte","Ipo8",0.503237129942642,9.24615493556819e-37
"Cholangiocyte","Tbpl1",1.07397134414148,1.18403180139042e-36
"Cholangiocyte","Selenon",0.500450849135779,1.39751311100624e-36
"Cholangiocyte","Rabl6",0.838315398709045,1.92067351802504e-36
"Cholangiocyte","Zdhhc9",0.635779121070349,1.95885222674991e-36
"Cholangiocyte","Cabin1",0.784240918121211,2.19836309234031e-36
"Cholangiocyte","Slc35b2",0.968013622349662,2.22448040370242e-36
"Cholangiocyte","Amn1",0.509475036806396,2.98355275587547e-36
"Cholangiocyte","Zfp740",0.694342493343717,3.76104130062058e-36
"Cholangiocyte","Tmbim1",0.601198540866442,4.11790880670927e-36
"Cholangiocyte","Gfpt1",0.53589004583339,4.82437550838751e-36
"Cholangiocyte","Ddx27",0.58478914739513,5.36648996533626e-36
"Cholangiocyte","Lrrcc1",0.769454396987421,6.61768643787228e-36
"Cholangiocyte","Ankrd17",0.584533485038405,6.69162175215004e-36
"Cholangiocyte","Sppl2a",0.506419697860917,7.79918938779468e-36
"Cholangiocyte","Coq2",0.569309513905833,9.48326525213067e-36
"Cholangiocyte","Unc45a",0.99504827371779,9.97341512861127e-36
"Cholangiocyte","Ntan1",0.601784744944036,1.19911314331649e-35
"Cholangiocyte","Ptbp2",0.646785676543319,1.25138320394825e-35
"Cholangiocyte","Bclaf1",0.505655549251862,1.26694969444642e-35
"Cholangiocyte","Foxk1",0.802140508687265,1.30644069791199e-35
"Cholangiocyte","Armcx3",0.701408214365195,1.34749142594032e-35
"Cholangiocyte","Timm17a",0.544522766689674,1.49619902858923e-35
"Cholangiocyte","Tmem214",0.852869737969408,1.65547062286121e-35
"Cholangiocyte","Klhl2",0.555135929194202,2.00534796899329e-35
"Cholangiocyte","Nsd2",0.754086976161197,2.14042837711048e-35
"Cholangiocyte","Ascc1",0.623869220254703,2.37791967843103e-35
"Cholangiocyte","Icam1",0.658312807299905,2.48204230249677e-35
"Cholangiocyte","Pin1",0.599557028770141,2.76740950340106e-35
"Cholangiocyte","Pitpnm2",0.502119912699114,3.05468175451635e-35
"Cholangiocyte","Kdsr",0.717740091042763,3.12265641834706e-35
"Cholangiocyte","Pogz",0.971986213256233,3.55555427359027e-35
"Cholangiocyte","Rmnd5b",0.705678105481085,3.80847644836169e-35
"Cholangiocyte","Trnau1ap",0.603301851224731,3.85543848662608e-35
"Cholangiocyte","Rbmxl1",0.581055868827699,5.02986581680554e-35
"Cholangiocyte","Tra2a",0.526956217105703,5.20630632215139e-35
"Cholangiocyte","Abhd13",0.849308296757223,5.46839521525199e-35
"Cholangiocyte","Top3b",0.59349189033026,6.13192789698386e-35
"Cholangiocyte","Erc1",0.573235808616732,9.00292752061252e-35
"Cholangiocyte","Uty",0.513101635992015,1.11358626084682e-34
"Cholangiocyte","Sdf2",0.582286708182904,1.13362119017493e-34
"Cholangiocyte","Arhgef11",0.555695929031092,1.28313951935049e-34
"Cholangiocyte","Nom1",0.545935930017979,1.68896629421884e-34
"Cholangiocyte","Nup62",0.753709120394179,1.81595065643986e-34
"Cholangiocyte","Pwwp3a",0.884898914206307,1.93589669311015e-34
"Cholangiocyte","Tfrc",0.506195232013787,2.22412496196093e-34
"Cholangiocyte","Ubxn7",0.601869077707323,2.50344248386385e-34
"Cholangiocyte","Braf",0.528774439581661,3.23813469536312e-34
"Cholangiocyte","Mecp2",0.595936254854626,4.05014392332009e-34
"Cholangiocyte","Ino80d",0.502843146360385,4.78637581090787e-34
"Cholangiocyte","Cdk8",0.815867551107534,5.28623311433159e-34
"Cholangiocyte","Naa20",0.588986926652747,5.3440853290118e-34
"Cholangiocyte","Tm9sf1",0.659487272108763,7.78415423708474e-34
"Cholangiocyte","Snhg12",0.742267246155528,7.84472401554481e-34
"Cholangiocyte","Rsl1d1",0.509500301971787,9.58636970095586e-34
"Cholangiocyte","Stam2",0.625371162329095,1.21303867242187e-33
"Cholangiocyte","Rnf170",0.504649040063335,1.24407936990486e-33
"Cholangiocyte","Dnmt3a",0.699397137651958,1.29143111508068e-33
"Cholangiocyte","Sh3pxd2a",0.536115410413983,2.33751288549953e-33
"Cholangiocyte","Siva1",0.509188516752832,3.85984434981829e-33
"Cholangiocyte","Phrf1",0.676801967906128,3.91788438203601e-33
"Cholangiocyte","Atrn",0.546624192588412,4.71379202910073e-33
"Cholangiocyte","Trim41",0.6238209256093,5.01842194218122e-33
"Cholangiocyte","Ubr4",0.563596977810442,5.75425154528281e-33
"Cholangiocyte","Atic",0.777162811340826,7.2508327546274e-33
"Cholangiocyte","Cep57",0.572263456016812,7.9325981349587e-33
"Cholangiocyte","Ciao2b",0.515126013834473,8.07301590068768e-33
"Cholangiocyte","Lars",0.608197662777337,9.02415922251426e-33
